GPS time   ,date       ,time     ,latitude           ,longitude          ,altitude            ,qx                  ,qy                  ,qz                  ,qw                  ,image,image_url
1417792893,2024-12-09 ,15:21:15 ,28.66457594512929,-81.38215291959946,0.8997543035075068,0.3762813591896734,0.5845899455210669,-0.4153178451304916,0.5866667942815292,1733757675923.jpg,https://KShervington.github.io/arcgis-images/images/1733757675923.jpg
1417792894,2024-12-09 ,15:21:16 ,28.66457200717559,-81.38219278175258,1.0902438536286354,0.3731424606859164,0.5841433074045838,-0.4157020714654374,0.5888404063693151,1733757676932.jpg,https://KShervington.github.io/arcgis-images/images/1733757676932.jpg
1417792895,2024-12-09 ,15:21:17 ,28.66456717818149,-81.3822366795027,0.9568652268499136,0.3727105186396638,0.5866688304658519,-0.4157904378487777,0.5865363441619476,1733757677959.jpg,https://KShervington.github.io/arcgis-images/images/1733757677959.jpg
1417792896,2024-12-09 ,15:21:18 ,28.664562894417823,-81.38228220280925,0.8234090683981776,0.3757482110357128,0.5888762747501746,-0.4204524374408037,0.5790145414121132,1733757678950.jpg,https://KShervington.github.io/arcgis-images/images/1733757678950.jpg
1417792897,2024-12-09 ,15:21:19 ,28.6645574655152,-81.38233605691013,0.610058655962348,0.3725216084783564,0.5804321297703376,-0.4325534728263215,0.5807096121889578,1733757679995.jpg,https://KShervington.github.io/arcgis-images/images/1733757679995.jpg
1417792898,2024-12-09 ,15:21:20 ,28.66455326630453,-81.38239122062238,0.338687302544713,0.3807146529567479,0.5739489159549934,-0.432757803444783,0.5816869249827736,1733757680998.jpg,https://KShervington.github.io/arcgis-images/images/1733757680998.jpg
1417792899,2024-12-09 ,15:21:21 ,28.664552417297816,-81.38244369377168,0.554546688683331,0.3883116333528508,0.5678235721872398,-0.4412077655451537,0.5763039676328512,1733757681995.jpg,https://KShervington.github.io/arcgis-images/images/1733757681995.jpg
1417792901,2024-12-09 ,15:21:23 ,28.664553185957388,-81.3825628993383,-0.1109203230589628,0.4008678003726348,0.5615682672769231,-0.4494535380768413,0.5673955371526145,1733757683026.jpg,https://KShervington.github.io/arcgis-images/images/1733757683026.jpg
1417792902,2024-12-09 ,15:21:24 ,28.66455245694185,-81.38262175293086,-0.0789754139259457,0.4038488771085447,0.5597960448005739,-0.4510864799604869,0.5657345094672174,1733757684028.jpg,https://KShervington.github.io/arcgis-images/images/1733757684028.jpg
1417792903,2024-12-09 ,15:21:25 ,28.664553010719843,-81.38268151935812,-0.1267388639971614,0.4041683829113832,0.5619786489435936,-0.4542713253943434,0.5607721116546032,1733757685041.jpg,https://KShervington.github.io/arcgis-images/images/1733757685041.jpg
1417792904,2024-12-09 ,15:21:26 ,28.664553879493067,-81.3827397267534,-0.1852556653320789,0.4040517926238789,0.5579650433995637,-0.4569933796606871,0.5626492142535328,1733757686040.jpg,https://KShervington.github.io/arcgis-images/images/1733757686040.jpg
1417792905,2024-12-09 ,15:21:27 ,28.66455393802376,-81.38279826243048,-0.2193270279094576,0.4038592345688626,0.5590276909083163,-0.4559533820562398,0.5625765288764254,1733757687062.jpg,https://KShervington.github.io/arcgis-images/images/1733757687062.jpg
1417792906,2024-12-09 ,15:21:28 ,28.66455533578183,-81.38285432885395,-0.4110207026824355,0.4001566151192915,0.5629985133487353,-0.457438978025237,0.5600509528985733,1733757688065.jpg,https://KShervington.github.io/arcgis-images/images/1733757688065.jpg
1417792907,2024-12-09 ,15:21:29 ,28.66455493270508,-81.38291300896518,-1.107317304238677,0.3957777753032175,0.5588864227817554,-0.4585849741892054,0.5663088294812849,1733757689061.jpg,https://KShervington.github.io/arcgis-images/images/1733757689061.jpg
1417792908,2024-12-09 ,15:21:30 ,28.66455291791076,-81.38297627352635,-1.350906178355217,0.3932114515858989,0.5596948358356971,-0.4579587627050481,0.5678030639704937,1733757690067.jpg,https://KShervington.github.io/arcgis-images/images/1733757690067.jpg
1417792909,2024-12-09 ,15:21:31 ,28.66455230474761,-81.38303885761343,-2.1176639553159475,0.39854372644933,0.5577875288456342,-0.4545213462652565,0.5687233682901397,1733757691072.jpg,https://KShervington.github.io/arcgis-images/images/1733757691072.jpg
1417792910,2024-12-09 ,15:21:32 ,28.664552954349976,-81.3831039658045,-2.571212576702237,0.3935841043807191,0.5593275752416725,-0.454698276008687,0.5705205558738994,1733757692076.jpg,https://KShervington.github.io/arcgis-images/images/1733757692076.jpg
1417792911,2024-12-09 ,15:21:33 ,28.664550278826805,-81.38317079999834,-2.113029573112726,0.3918274224066105,0.562185263240994,-0.4493606745892216,0.5731440245422236,1733757693082.jpg,https://KShervington.github.io/arcgis-images/images/1733757693082.jpg
1417792912,2024-12-09 ,15:21:34 ,28.66454661398385,-81.38323237177804,-2.6255621491000056,0.3900667934591724,0.5603232650657508,-0.4450501253937262,0.5794964311374156,1733757694081.jpg,https://KShervington.github.io/arcgis-images/images/1733757694081.jpg
1417792913,2024-12-09 ,15:21:35 ,28.664545767712728,-81.38329557419614,-2.6571785882115364,0.3867127582127644,0.5605457699829476,-0.4428102030908687,0.5832330172972928,1733757695113.jpg,https://KShervington.github.io/arcgis-images/images/1733757695113.jpg
1417792914,2024-12-09 ,15:21:36 ,28.66454321983861,-81.38335454084002,-3.2808607816696167,0.3845021310055526,0.565266870894018,-0.4387566611627342,0.5832015637853414,1733757696102.jpg,https://KShervington.github.io/arcgis-images/images/1733757696102.jpg
1417792915,2024-12-09 ,15:21:37 ,28.66453982784184,-81.38341177577594,-3.776105378754437,0.3782990559255944,0.5685768928382953,-0.433624681085376,0.5878603478061245,1733757697135.jpg,https://KShervington.github.io/arcgis-images/images/1733757697135.jpg
1417792916,2024-12-09 ,15:21:38 ,28.664535624893418,-81.38346857926304,-3.707687171176076,0.3804749885981563,0.5684488767232454,-0.4283249455644728,0.5904594023705036,1733757698108.jpg,https://KShervington.github.io/arcgis-images/images/1733757698108.jpg
1417792917,2024-12-09 ,15:21:39 ,28.66453512487049,-81.38351730073713,-4.261075780726969,0.3933381534511685,0.5596490661705804,-0.4356669017900897,0.5850403908294604,1733757699126.jpg,https://KShervington.github.io/arcgis-images/images/1733757699126.jpg
1417792918,2024-12-09 ,15:21:40 ,28.66453826039073,-81.38356121038915,-4.476010202430189,0.4128665976867234,0.5477831032134031,-0.4515372031967672,0.5706040828412886,1733757700137.jpg,https://KShervington.github.io/arcgis-images/images/1733757700137.jpg
1417792919,2024-12-09 ,15:21:41 ,28.66454076327451,-81.38360733176756,-4.503140036016703,0.4237313463721469,0.5384031699201007,-0.4684114469992239,0.5578212090032203,1733757701160.jpg,https://KShervington.github.io/arcgis-images/images/1733757701160.jpg
1417792920,2024-12-09 ,15:21:42 ,28.66454253392464,-81.38365494642377,-4.489978039637208,0.4247208164958151,0.5408050064714485,-0.4688246496531434,0.5543876482121594,1733757702168.jpg,https://KShervington.github.io/arcgis-images/images/1733757702168.jpg
1417792921,2024-12-09 ,15:21:43 ,28.66454789381676,-81.38370661031797,-4.643770913593471,0.422250451791702,0.544049131391483,-0.4652653056900899,0.5560965826010792,1733757703168.jpg,https://KShervington.github.io/arcgis-images/images/1733757703168.jpg
1417792922,2024-12-09 ,15:21:44 ,28.664549242499863,-81.3837564648745,-4.877083954401314,0.42150033103698,0.5435455017484131,-0.4714896029435474,0.5518996754839082,1733757704193.jpg,https://KShervington.github.io/arcgis-images/images/1733757704193.jpg
1417792923,2024-12-09 ,15:21:45 ,28.66455322348187,-81.38380794934292,-5.273158990778029,0.42203666873236,0.5428315055698738,-0.4727080817091872,0.5511498754540199,1733757705185.jpg,https://KShervington.github.io/arcgis-images/images/1733757705185.jpg
1417792924,2024-12-09 ,15:21:46 ,28.66455357519963,-81.38386539917984,-5.283031704835594,0.4218742630385454,0.5466525780516449,-0.4676655943793247,0.5517987978411403,1733757706191.jpg,https://KShervington.github.io/arcgis-images/images/1733757706191.jpg
1417792925,2024-12-09 ,15:21:47 ,28.664550784865344,-81.38392686368093,-5.096023245714605,0.419959250018107,0.5509760604335664,-0.4622702953573994,0.553503340595907,1733757707205.jpg,https://KShervington.github.io/arcgis-images/images/1733757707205.jpg
1417792926,2024-12-09 ,15:21:48 ,28.66455326109674,-81.38398595107,-5.074365373700857,0.4144595515827479,0.5528318371735683,-0.4605074598332941,0.557255085895306,1733757708225.jpg,https://KShervington.github.io/arcgis-images/images/1733757708225.jpg
1417792927,2024-12-09 ,15:21:49 ,28.66454976314949,-81.38403854571918,-5.189478968270123,0.4105639782042502,0.5564114375922927,-0.4574147258798047,0.5591200081297842,1733757709222.jpg,https://KShervington.github.io/arcgis-images/images/1733757709222.jpg
1417792928,2024-12-09 ,15:21:50 ,28.664549094627063,-81.38408356789493,-5.1272165374830365,0.407906891584389,0.5584664969353865,-0.4535845156516093,0.5621282854771187,1733757710237.jpg,https://KShervington.github.io/arcgis-images/images/1733757710237.jpg
1417792929,2024-12-09 ,15:21:51 ,28.66454967091882,-81.38411458340585,-5.367794301360846,0.4023516390599208,0.5569062431935891,-0.4544072813880252,0.5669943352892509,1733757711249.jpg,https://KShervington.github.io/arcgis-images/images/1733757711249.jpg
1417792930,2024-12-09 ,15:21:52 ,28.66454863244727,-81.38413255931127,-5.461510400287807,0.3943124145847695,0.5546027646987723,-0.4590516467710433,0.571143594132292,1733757712259.jpg,https://KShervington.github.io/arcgis-images/images/1733757712259.jpg
1417792931,2024-12-09 ,15:21:53 ,28.66454771793512,-81.38414000889642,-5.26166895031929,0.391634896664732,0.5560072173088862,-0.4607970663701188,0.5702140683931288,1733757713268.jpg,https://KShervington.github.io/arcgis-images/images/1733757713268.jpg
1417792932,2024-12-09 ,15:21:54 ,28.664546369725727,-81.38414723359169,-5.329172461293638,0.3941404185027761,0.5565401801525074,-0.459562336331808,0.5689629386500165,1733757714265.jpg,https://KShervington.github.io/arcgis-images/images/1733757714265.jpg
1417792933,2024-12-09 ,15:21:55 ,28.66454585327108,-81.38415885120683,-5.137855567038059,0.4059314917208327,0.5521692196422491,-0.4667144042248401,0.55902289095924,1733757715284.jpg,https://KShervington.github.io/arcgis-images/images/1733757715284.jpg
1417792934,2024-12-09 ,15:21:56 ,28.664546350306008,-81.38418045094978,-5.196652063168585,0.4356980008609604,0.5297579730897305,-0.4920091882421929,0.53614421260659,1733757716299.jpg,https://KShervington.github.io/arcgis-images/images/1733757716299.jpg
1417792935,2024-12-09 ,15:21:57 ,28.66453622985603,-81.38419754886793,-4.899609080515802,0.4852526051303415,0.4819677214745622,-0.5406233804573287,0.4898605133332155,1733757717316.jpg,https://KShervington.github.io/arcgis-images/images/1733757717316.jpg
1417792936,2024-12-09 ,15:21:58 ,28.66453614565988,-81.3842168408855,-5.279530942440033,0.5543653571839995,0.4006170265514935,-0.6028901975851914,0.4107414533606588,1733757718301.jpg,https://KShervington.github.io/arcgis-images/images/1733757718301.jpg
1417792937,2024-12-09 ,15:21:59 ,28.664536122795305,-81.38422207990831,-5.387830538675189,0.6203431929283221,0.2790294277103473,-0.6756673882026972,0.2842366920386823,1733757719306.jpg,https://KShervington.github.io/arcgis-images/images/1733757719306.jpg
1417792938,2024-12-09 ,15:22:00 ,28.6646412004708,-81.38419041248882,-5.622764298692346,0.6480940230062023,0.1748744827057921,-0.7201377914323114,0.1754840873932404,1733757720305.jpg,https://KShervington.github.io/arcgis-images/images/1733757720305.jpg
1417792939,2024-12-09 ,15:22:01 ,28.66467403607122,-81.38419075372471,-5.543298612348735,0.6649601452131894,0.1195685762909912,-0.7293126555926805,0.107862855004075,1733757721319.jpg,https://KShervington.github.io/arcgis-images/images/1733757721319.jpg
1417792940,2024-12-09 ,15:22:02 ,28.66470539969038,-81.38420987977933,-6.087903958745301,0.6680479742506467,0.0994200990374331,-0.733494714260353,0.0762435747063955,1733757722312.jpg,https://KShervington.github.io/arcgis-images/images/1733757722312.jpg
1417792941,2024-12-09 ,15:22:03 ,28.6647281577252,-81.384208427054,-6.058641497977078,0.6689816147156946,0.0954173146041133,-0.7339463709617375,0.0684248564271107,1733757723303.jpg,https://KShervington.github.io/arcgis-images/images/1733757723303.jpg
1417792942,2024-12-09 ,15:22:04 ,28.664744141787946,-81.38420740617691,-6.277009358629584,0.6677590320118557,0.0918392344015596,-0.7355971548314023,0.0675304344553523,1733757724309.jpg,https://KShervington.github.io/arcgis-images/images/1733757724309.jpg
1417792943,2024-12-09 ,15:22:05 ,28.664761014691766,-81.38420660834514,-6.342376329936087,0.6676360777762801,0.0907132846017634,-0.7358538955882322,0.0674712903133859,1733757725304.jpg,https://KShervington.github.io/arcgis-images/images/1733757725304.jpg
1417792944,2024-12-09 ,15:22:06 ,28.66478132171555,-81.38420495900434,-6.3784731505438685,0.6694506711721251,0.0928613810975165,-0.7336295615977653,0.0707132475012802,1733757726330.jpg,https://KShervington.github.io/arcgis-images/images/1733757726330.jpg
1417792945,2024-12-09 ,15:22:07 ,28.664804320491296,-81.38420466319792,-6.47742270771414,0.6709864095582296,0.0930152875276844,-0.7318336033600886,0.0744641918003247,1733757727324.jpg,https://KShervington.github.io/arcgis-images/images/1733757727324.jpg
1417792946,2024-12-09 ,15:22:08 ,28.66483006004783,-81.38420471324636,-6.62844998948276,0.6716205088579956,0.0936659078706712,-0.7307346074928591,0.0786110211261431,1733757728337.jpg,https://KShervington.github.io/arcgis-images/images/1733757728337.jpg
1417792947,2024-12-09 ,15:22:09 ,28.66485904629778,-81.38420603180374,-6.73202660959214,0.6728918468178944,0.0972266347734473,-0.7287107764785509,0.0821220358787539,1733757729352.jpg,https://KShervington.github.io/arcgis-images/images/1733757729352.jpg
1417792948,2024-12-09 ,15:22:10 ,28.664890227759887,-81.38420635775306,-6.887503030709922,0.6728918866074867,0.1012043506389284,-0.7281005994336178,0.0827268121549733,1733757730354.jpg,https://KShervington.github.io/arcgis-images/images/1733757730354.jpg
1417792949,2024-12-09 ,15:22:11 ,28.66492182166468,-81.38420720087352,-6.999927187338471,0.6736656176727459,0.1065195114376098,-0.7266737074908729,0.0823012241136817,1733757731364.jpg,https://KShervington.github.io/arcgis-images/images/1733757731364.jpg
1417792950,2024-12-09 ,15:22:12 ,28.664949612270465,-81.38420786585503,-7.0892492681741714,0.6732764624325949,0.1120229189861971,-0.7262776824520791,0.0816724187765433,1733757732373.jpg,https://KShervington.github.io/arcgis-images/images/1733757732373.jpg
1417792951,2024-12-09 ,15:22:13 ,28.66497489423913,-81.38420853726439,-7.051728965714574,0.6749641038686086,0.1108325986119213,-0.7249937955709759,0.0807687385869363,1733757733369.jpg,https://KShervington.github.io/arcgis-images/images/1733757733369.jpg
1417792952,2024-12-09 ,15:22:14 ,28.66500427784511,-81.3842078456933,-7.172649302519858,0.675234526062526,0.1076124517541379,-0.7253371923171643,0.0797738110309525,1733757734373.jpg,https://KShervington.github.io/arcgis-images/images/1733757734373.jpg
1417792953,2024-12-09 ,15:22:15 ,28.665034928830696,-81.38420788073216,-7.31699675694108,0.6768804389102955,0.1033245733038625,-0.7243844424900838,0.0801504342002606,1733757735387.jpg,https://KShervington.github.io/arcgis-images/images/1733757735387.jpg
1417792954,2024-12-09 ,15:22:16 ,28.66506693903744,-81.38420757107117,-7.438357573002577,0.6761382404308028,0.1006850820660138,-0.7258092616178952,0.0768146260794888,1733757736401.jpg,https://KShervington.github.io/arcgis-images/images/1733757736401.jpg
1417792955,2024-12-09 ,15:22:17 ,28.665101152345112,-81.38418772605941,-7.574143244884908,0.6764044515960054,0.0918580161080237,-0.7268758085234326,0.0754372057057187,1733757737396.jpg,https://KShervington.github.io/arcgis-images/images/1733757737396.jpg
1417792956,2024-12-09 ,15:22:18 ,28.665141537440668,-81.38418196551824,-7.820203127339482,0.6762231128831414,0.0763451639450751,-0.7307259121445208,0.0541609493194985,1733757738399.jpg,https://KShervington.github.io/arcgis-images/images/1733757738399.jpg
1417792957,2024-12-09 ,15:22:19 ,28.66518297181235,-81.3841701625764,-7.930065346881747,0.6794418379525121,0.0558364440554896,-0.7311258654095747,0.0263807419778435,1733757739400.jpg,https://KShervington.github.io/arcgis-images/images/1733757739400.jpg
1417792958,2024-12-09 ,15:22:20 ,28.665224912033057,-81.38415654580345,-8.249642468057573,0.68311105721805,0.0271771260541357,-0.7298001397806225,-0.0035366921076078,1733757740400.jpg,https://KShervington.github.io/arcgis-images/images/1733757740400.jpg
1417792959,2024-12-09 ,15:22:21 ,28.665267463363143,-81.3841373346622,-8.469627177342772,0.6824027778431597,-0.0084919213808577,-0.7299069189761801,-0.0386032327147372,1733757741397.jpg,https://KShervington.github.io/arcgis-images/images/1733757741397.jpg
1417792960,2024-12-09 ,15:22:22 ,28.665306865615907,-81.38411327534503,-8.739668316207826,0.6827601768931448,-0.0411655565199981,-0.7250537882916885,-0.0802562627477136,1733757742402.jpg,https://KShervington.github.io/arcgis-images/images/1733757742402.jpg
1417792961,2024-12-09 ,15:22:23 ,28.665342090865007,-81.38408408940411,-8.325228746980429,0.6860170964236997,-0.0750764481127777,-0.7151817425707832,-0.1107208899142477,1733757743400.jpg,https://KShervington.github.io/arcgis-images/images/1733757743400.jpg
1417792962,2024-12-09 ,15:22:24 ,28.66537135282696,-81.3840548763332,-8.98379925917834,0.6816652636570466,-0.1029670706877327,-0.7111615764423109,-0.1377656014334082,1733757744399.jpg,https://KShervington.github.io/arcgis-images/images/1733757744399.jpg
1417792963,2024-12-09 ,15:22:25 ,28.66540099331456,-81.38402633495615,-9.105245435610414,0.680120310529872,-0.1274859866437742,-0.7028894157033979,-0.164712311021227,1733757745420.jpg,https://KShervington.github.io/arcgis-images/images/1733757745420.jpg
1417792964,2024-12-09 ,15:22:26 ,28.66542525179324,-81.38400248297383,-8.547195644117892,0.6826657333990697,-0.1429876892923634,-0.6934522700015469,-0.1806823541028919,1733757746415.jpg,https://KShervington.github.io/arcgis-images/images/1733757746415.jpg
1417792965,2024-12-09 ,15:22:27 ,28.665447486894312,-81.383979544405,-9.000473977066576,0.6776121000930796,-0.1536919120828437,-0.6939389883409774,-0.1888633646683242,1733757747447.jpg,https://KShervington.github.io/arcgis-images/images/1733757747447.jpg
1417792966,2024-12-09 ,15:22:28 ,28.66546892757981,-81.38395742538351,-8.567419087514281,0.7018436216593987,-0.1754739395367657,-0.6667914780980682,-0.1789234272952501,1733757748461.jpg,https://KShervington.github.io/arcgis-images/images/1733757748461.jpg
1417792967,2024-12-09 ,15:22:29 ,28.665498718844177,-81.38394442308645,-8.77534930035472,0.7016695659552828,-0.1755325904707083,-0.6660904022684867,-0.182131088431747,1733757749465.jpg,https://KShervington.github.io/arcgis-images/images/1733757749465.jpg
1417792968,2024-12-09 ,15:22:30 ,28.665523934655507,-81.38392249198719,-8.494720946997404,0.6848763474127207,-0.1720804856438421,-0.6833533804772914,-0.1853669289536098,1733757750481.jpg,https://KShervington.github.io/arcgis-images/images/1733757750481.jpg
1417792969,2024-12-09 ,15:22:31 ,28.66554562347497,-81.38389714978055,-8.396656058728695,0.675832964969428,-0.1684169027208776,-0.6929870669400643,-0.1861571343741859,1733757751483.jpg,https://KShervington.github.io/arcgis-images/images/1733757751483.jpg
1417792970,2024-12-09 ,15:22:32 ,28.66557039973253,-81.38387457710436,-8.564787095412612,0.6673318056869555,-0.1629193685840944,-0.7019761065088975,-0.1880298999514813,1733757752482.jpg,https://KShervington.github.io/arcgis-images/images/1733757752482.jpg
1417792971,2024-12-09 ,15:22:33 ,28.66559228232376,-81.38384792692811,-8.754073238931596,0.6568040580978864,-0.1600449863972098,-0.7116731530993533,-0.1910901426416398,1733757753493.jpg,https://KShervington.github.io/arcgis-images/images/1733757753493.jpg
1417792972,2024-12-09 ,15:22:34 ,28.66561039902434,-81.3838316523257,-8.766304859891534,0.6517662805705927,-0.1597392730304731,-0.7156966576471914,-0.1935518516433764,1733757754498.jpg,https://KShervington.github.io/arcgis-images/images/1733757754498.jpg
1417792973,2024-12-09 ,15:22:35 ,28.66561458609707,-81.38382297883369,-8.876250948756933,0.6559291772273979,-0.1645297527321547,-0.7118090748782256,-0.1897758548889397,1733757755484.jpg,https://KShervington.github.io/arcgis-images/images/1733757755484.jpg
1417792974,2024-12-09 ,15:22:36 ,28.66562502973033,-81.38381580285304,-8.627500327304006,0.6642767250500049,-0.1658370888741193,-0.7039283202423813,-0.1889957644468222,1733757756489.jpg,https://KShervington.github.io/arcgis-images/images/1733757756489.jpg
1417792975,2024-12-09 ,15:22:37 ,28.665640780675147,-81.38380039109897,-8.4963852269575,0.6642831585990996,-0.1669549357449209,-0.7037479354285812,-0.1886605431653765,1733757757494.jpg,https://KShervington.github.io/arcgis-images/images/1733757757494.jpg
1417792976,2024-12-09 ,15:22:38 ,28.665659686305943,-81.38377699341918,-8.67718846257776,0.670350655825648,-0.1696552646336326,-0.6976897913794126,-0.1872862612096466,1733757758518.jpg,https://KShervington.github.io/arcgis-images/images/1733757758518.jpg
1417792977,2024-12-09 ,15:22:39 ,28.665685245149565,-81.38375216537997,-8.523646584711969,0.6742980536406401,-0.1727762357909582,-0.6933813846245311,-0.1862599167844279,1733757759524.jpg,https://KShervington.github.io/arcgis-images/images/1733757759524.jpg
1417792978,2024-12-09 ,15:22:40 ,28.66571233847757,-81.3837252210049,-8.526605446822941,0.6719310113327284,-0.1738073329851399,-0.6952323866769687,-0.1869539734598007,1733757760523.jpg,https://KShervington.github.io/arcgis-images/images/1733757760523.jpg
1417792979,2024-12-09 ,15:22:41 ,28.66573554464204,-81.38369487309141,-8.6913056736812,0.6742914972653218,-0.1755414347674846,-0.6928423537737082,-0.1857032353294457,1733757761537.jpg,https://KShervington.github.io/arcgis-images/images/1733757761537.jpg
1417792980,2024-12-09 ,15:22:42 ,28.665763038013264,-81.38366654061598,-8.633283919654787,0.6734483695131579,-0.1743174131546154,-0.6938912193671488,-0.1859991438670046,1733757762552.jpg,https://KShervington.github.io/arcgis-images/images/1733757762552.jpg
1417792981,2024-12-09 ,15:22:43 ,28.665789639150905,-81.38363902894838,-8.453040800988674,0.6734994838535285,-0.1705295009187767,-0.6951048430185063,-0.1847902041843664,1733757763545.jpg,https://KShervington.github.io/arcgis-images/images/1733757763545.jpg
1417792982,2024-12-09 ,15:22:44 ,28.66581428806425,-81.3836090537161,-8.424421062693,0.6742160393454747,-0.1689362514784253,-0.6953029732927646,-0.1828854071079247,1733757764571.jpg,https://KShervington.github.io/arcgis-images/images/1733757764571.jpg
1417792983,2024-12-09 ,15:22:45 ,28.665841688931472,-81.38357865467583,-8.617654282599688,0.6746093309469023,-0.1707204791157595,-0.6948700944436556,-0.1814176936914154,1733757765583.jpg,https://KShervington.github.io/arcgis-images/images/1733757765583.jpg
1417792984,2024-12-09 ,15:22:46 ,28.665870789787608,-81.38355218575214,-8.785666074603796,0.6721619628448929,-0.1703406889912355,-0.6967304160359924,-0.1837091252689797,1733757766583.jpg,https://KShervington.github.io/arcgis-images/images/1733757766583.jpg
1417792985,2024-12-09 ,15:22:47 ,28.66589801928108,-81.38351985725474,-9.00737959239632,0.6689553250044095,-0.1682767542279661,-0.700098161616404,-0.1845110770199746,1733757767590.jpg,https://KShervington.github.io/arcgis-images/images/1733757767590.jpg
1417792986,2024-12-09 ,15:22:48 ,28.665929945548253,-81.38348983500697,-8.910006330348551,0.667524157122659,-0.1681650052637527,-0.7010248047344774,-0.186269521857579,1733757768591.jpg,https://KShervington.github.io/arcgis-images/images/1733757768591.jpg
1417792987,2024-12-09 ,15:22:49 ,28.665958871112657,-81.38345493993796,-9.076566340401769,0.6685083566421544,-0.169742773484054,-0.699633169026077,-0.1865407618330019,1733757769606.jpg,https://KShervington.github.io/arcgis-images/images/1733757769606.jpg
1417792988,2024-12-09 ,15:22:50 ,28.66599209141095,-81.38342293519555,-9.072128171101213,0.6674660451426989,-0.1722374302745007,-0.7002147838121241,-0.1858028808412192,1733757770615.jpg,https://KShervington.github.io/arcgis-images/images/1733757770615.jpg
1417792989,2024-12-09 ,15:22:51 ,28.66601409393153,-81.38337513152022,-9.033024718984962,0.6679873513019163,-0.1703536854667741,-0.6997789916710475,-0.1873017998937581,1733757771635.jpg,https://KShervington.github.io/arcgis-images/images/1733757771635.jpg
1417792990,2024-12-09 ,15:22:52 ,28.666047194921788,-81.38334031445709,-9.075541561469436,0.671214412805251,-0.1740704815706035,-0.6970796537661001,-0.1823475881396619,1733757772628.jpg,https://KShervington.github.io/arcgis-images/images/1733757772628.jpg
1417792991,2024-12-09 ,15:22:53 ,28.666079776027136,-81.38330604423035,-8.879562517628074,0.6764861779528125,-0.1693467580113027,-0.6930509542379591,-0.1826707505237239,1733757773649.jpg,https://KShervington.github.io/arcgis-images/images/1733757773649.jpg
1417792992,2024-12-09 ,15:22:54 ,28.66611173370873,-81.38327242975282,-8.841455589979887,0.675166430196438,-0.172415683515837,-0.6930171315623,-0.1847984171237164,1733757774658.jpg,https://KShervington.github.io/arcgis-images/images/1733757774658.jpg
1417792993,2024-12-09 ,15:22:55 ,28.66614300136295,-81.38323954107055,-8.80986590590328,0.6736444597270328,-0.1733152786182731,-0.6922275383177509,-0.192317424280798,1733757775694.jpg,https://KShervington.github.io/arcgis-images/images/1733757775694.jpg
1417792994,2024-12-09 ,15:22:56 ,28.66617306707587,-81.38320791664762,-8.762882844544947,0.6743798313833482,-0.1711843912240435,-0.6924617433291986,-0.1907996919982266,1733757776695.jpg,https://KShervington.github.io/arcgis-images/images/1733757776695.jpg
1417792995,2024-12-09 ,15:22:57 ,28.66620358728796,-81.38317581415868,-8.632754846476018,0.6754635403859709,-0.1666412815344321,-0.6928774687923323,-0.1894743412259326,1733757777724.jpg,https://KShervington.github.io/arcgis-images/images/1733757777724.jpg
1417792996,2024-12-09 ,15:22:58 ,28.66623319049685,-81.38314467621298,-8.901992714963853,0.6735518473542769,-0.165407136322694,-0.6954707809176334,-0.1878531972269663,1733757778726.jpg,https://KShervington.github.io/arcgis-images/images/1733757778726.jpg
1417792997,2024-12-09 ,15:22:59 ,28.666270343548195,-81.38312677438222,-9.007412648759782,0.6707579638124991,-0.1665232767041081,-0.6978427477559842,-0.1880676049378162,1733757779730.jpg,https://KShervington.github.io/arcgis-images/images/1733757779730.jpg
1417792998,2024-12-09 ,15:23:00 ,28.666298787855737,-81.38309300980328,-9.115449188277124,0.6699621888203858,-0.1647784154028451,-0.6994812888281999,-0.1863457915332927,1733757780722.jpg,https://KShervington.github.io/arcgis-images/images/1733757780722.jpg
1417792999,2024-12-09 ,15:23:01 ,28.66632947312086,-81.38306473782235,-9.06186355650425,0.669990404531785,-0.1622917428634968,-0.7013060310794286,-0.1815050466221017,1733757781724.jpg,https://KShervington.github.io/arcgis-images/images/1733757781724.jpg
1417793000,2024-12-09 ,15:23:02 ,28.66635751943956,-81.38302999707876,-9.175216326490045,0.6714587105150139,-0.1640950024514563,-0.6999560412202636,-0.1796595554764044,1733757782746.jpg,https://KShervington.github.io/arcgis-images/images/1733757782746.jpg
1417793001,2024-12-09 ,15:23:03 ,28.66639018787663,-81.38300062458892,-9.072943199425936,0.6754570220509352,-0.1654078888146836,-0.6952988671704595,-0.1815423171106412,1733757783750.jpg,https://KShervington.github.io/arcgis-images/images/1733757783750.jpg
1417793002,2024-12-09 ,15:23:04 ,28.66641896677616,-81.38296456069385,-9.045438865199683,0.6759827724013014,-0.166808484890981,-0.694145839024143,-0.1827123663685976,1733757784764.jpg,https://KShervington.github.io/arcgis-images/images/1733757784764.jpg
1417793003,2024-12-09 ,15:23:05 ,28.66645153747664,-81.3829357314508,-9.0482881879434,0.6739478067563268,-0.1674241150356073,-0.6951356127491313,-0.1858768665649167,1733757785773.jpg,https://KShervington.github.io/arcgis-images/images/1733757785773.jpg
1417793004,2024-12-09 ,15:23:06 ,28.66648249061296,-81.3829065993755,-8.995486797764897,0.6774229158814727,-0.1704406546418048,-0.6910402721965132,-0.185772392513138,1733757786790.jpg,https://KShervington.github.io/arcgis-images/images/1733757786790.jpg
